STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00417588,"RICHARDSON, TX US",06/30/25,0,94,76,80
USC00417588,"RICHARDSON, TX US",06/29/25,0,95,79,88
USC00417588,"RICHARDSON, TX US",06/28/25,0,94,78,86
USC00417588,"RICHARDSON, TX US",06/27/25,0,93,74,85
USC00417588,"RICHARDSON, TX US",06/26/25,0,93,75,79
USC00417588,"RICHARDSON, TX US",06/25/25,0,92,74,81
USC00417588,"RICHARDSON, TX US",06/24/25,0,94,76,83
USC00417588,"RICHARDSON, TX US",06/23/25,0,93,77,86
USC00417588,"RICHARDSON, TX US",06/22/25,0,93,75,81
USC00417588,"RICHARDSON, TX US",06/21/25,0,94,78,81
USC00417588,"RICHARDSON, TX US",06/20/25,0,94,80,86
USC00417588,"RICHARDSON, TX US",06/19/25,0,94,78,86
USC00417588,"RICHARDSON, TX US",06/18/25,0,93,78,86
USC00417588,"RICHARDSON, TX US",06/17/25,0,92,76,86
USC00417588,"RICHARDSON, TX US",06/16/25,0.01,96,71,87
USC00417588,"RICHARDSON, TX US",06/15/25,0.07,84,70,77
USC00417588,"RICHARDSON, TX US",06/14/25,0,93,69,82
USC00417588,"RICHARDSON, TX US",06/13/25,0,91,71,75
USC00417588,"RICHARDSON, TX US",06/12/25,0.27,82,69,72
USC00417588,"RICHARDSON, TX US",06/11/25,0.26,75,70,71
USC00417588,"RICHARDSON, TX US",06/10/25,0.01,82,73,75
USC00417588,"RICHARDSON, TX US",06/09/25,0.24,91,70,82
USC00417588,"RICHARDSON, TX US",06/08/25,1.45,95,68,70
USC00417588,"RICHARDSON, TX US",06/07/25,0,92,78,87
USC00417588,"RICHARDSON, TX US",06/06/25,0,92,79,85
USC00417588,"RICHARDSON, TX US",06/05/25,0.02,90,71,81
USC00417588,"RICHARDSON, TX US",06/04/25,3.4,83,67,74
USC00417588,"RICHARDSON, TX US",06/03/25,0,92,71,74
USC00417588,"RICHARDSON, TX US",06/02/25,0,94,73,84
USC00417588,"RICHARDSON, TX US",06/01/25,0,90,71,75
USC00417588,"RICHARDSON, TX US",05/31/25,0,89,64,79
USC00417588,"RICHARDSON, TX US",05/30/25,0.14,83,64,73
USC00417588,"RICHARDSON, TX US",05/29/25,0,88,66,72
USC00417588,"RICHARDSON, TX US",05/28/25,0,80,67,71
USC00417588,"RICHARDSON, TX US",05/27/25,0,82,67,76
USC00417588,"RICHARDSON, TX US",05/26/25,2.1,84,64,69
USC00417588,"RICHARDSON, TX US",05/25/25,0,95,76,83
USC00417588,"RICHARDSON, TX US",05/24/25,0,94,70,84
USC00417588,"RICHARDSON, TX US",05/23/25,0,94,69,84
USC00417588,"RICHARDSON, TX US",05/22/25,0,87,67,80
USC00417588,"RICHARDSON, TX US",05/21/25,0,88,60,79
USC00417588,"RICHARDSON, TX US",05/20/25,0.08,83,68,73
USC00417588,"RICHARDSON, TX US",05/19/25,0.02,83,75,80
USC00417588,"RICHARDSON, TX US",05/18/25,0.07,84,75,78
USC00417588,"RICHARDSON, TX US",05/17/25,0,90,76,80
USC00417588,"RICHARDSON, TX US",05/16/25,0,88,73,79
USC00417588,"RICHARDSON, TX US",05/15/25,0,90,73,74
USC00417588,"RICHARDSON, TX US",05/14/25,0,95,74,83
USC00417588,"RICHARDSON, TX US",05/13/25,0,93,60,85
USC00417588,"RICHARDSON, TX US",05/12/25,0,84,60,73
USC00417588,"RICHARDSON, TX US",05/11/25,0,76,60,68
USC00417588,"RICHARDSON, TX US",05/10/25,0,77,61,68
USC00417588,"RICHARDSON, TX US",05/09/25,0,80,61,70
USC00417588,"RICHARDSON, TX US",05/08/25,0,77,62,67
USC00417588,"RICHARDSON, TX US",05/07/25,0,77,59,69
USC00417588,"RICHARDSON, TX US",05/06/25,1.02,65,59,60
USC00417588,"RICHARDSON, TX US",05/05/25,0.23,72,59,59
USC00417588,"RICHARDSON, TX US",05/04/25,0,78,52,67
USC00417588,"RICHARDSON, TX US",05/03/25,0,74,55,59
USC00417588,"RICHARDSON, TX US",05/02/25,0.62,70,60,63
USC00417588,"RICHARDSON, TX US",05/01/25,0.01,76,61,70
USC00417588,"RICHARDSON, TX US",04/30/25,2.5,83,58,61
USC00417588,"RICHARDSON, TX US",04/29/25,0,84,72,75
USC00417588,"RICHARDSON, TX US",04/28/25,0,80,71,75
USC00417588,"RICHARDSON, TX US",04/27/25,0,81,68,76
USC00417588,"RICHARDSON, TX US",04/26/25,0,83,68,76
USC00417588,"RICHARDSON, TX US",04/25/25,0.03,81,61,71
USC00417588,"RICHARDSON, TX US",04/24/25,0.95,70,62,63
USC00417588,"RICHARDSON, TX US",04/23/25,1.2,83,64,66
USC00417588,"RICHARDSON, TX US",04/22/25,0,87,60,75
USC00417588,"RICHARDSON, TX US",04/21/25,0,83,56,61
USC00417588,"RICHARDSON, TX US",04/20/25,0.24,76,62,62
USC00417588,"RICHARDSON, TX US",04/19/25,0.1,77,64,73
USC00417588,"RICHARDSON, TX US",04/18/25,0,85,68,77
USC00417588,"RICHARDSON, TX US",04/17/25,0,83,66,73
USC00417588,"RICHARDSON, TX US",04/16/25,0,80,58,74
USC00417588,"RICHARDSON, TX US",04/15/25,0,75,58,61
USC00417588,"RICHARDSON, TX US",04/14/25,0,87,64,72
USC00417588,"RICHARDSON, TX US",04/13/25,0,92,65,68
USC00417588,"RICHARDSON, TX US",04/12/25,0,82,59,73
USC00417588,"RICHARDSON, TX US",04/11/25,0,81,57,63
USC00417588,"RICHARDSON, TX US",04/10/25,0,83,56,69
USC00417588,"RICHARDSON, TX US",04/09/25,0,84,48,60
USC00417588,"RICHARDSON, TX US",04/08/25,0,76,42,48
USC00417588,"RICHARDSON, TX US",04/07/25,0,67,38,42
USC00417588,"RICHARDSON, TX US",04/06/25,0,48,42,43
USC00417588,"RICHARDSON, TX US",04/05/25,1.66,70,47,47
USC00417588,"RICHARDSON, TX US",04/04/25,0.15,70,54,56
USC00417588,"RICHARDSON, TX US",04/03/25,0.17,70,54,56
USC00417588,"RICHARDSON, TX US",04/02/25,0.1,79,61,67
USC00417588,"RICHARDSON, TX US",04/01/25,0,81,57,61
USC00417588,"RICHARDSON, TX US",03/31/25,0,82,51,60
USC00417588,"RICHARDSON, TX US",03/30/25,0,81,59,61
USC00417588,"RICHARDSON, TX US",03/29/25,0,80,63,76
USC00417588,"RICHARDSON, TX US",03/28/25,0.54,73,60,64
USC00417588,"RICHARDSON, TX US",03/27/25,0,79,60,62
USC00417588,"RICHARDSON, TX US",03/26/25,0.16,76,63,64
USC00417588,"RICHARDSON, TX US",03/25/25,0.05,88,57,67
USC00417588,"RICHARDSON, TX US",03/24/25,0,80,52,65
USC00417588,"RICHARDSON, TX US",03/23/25,0,80,62,67
USC00417588,"RICHARDSON, TX US",03/22/25,0,83,55,62
USC00417588,"RICHARDSON, TX US",03/21/25,0,75,46,65
USC00417588,"RICHARDSON, TX US",03/20/25,0,63,42,51
USC00417588,"RICHARDSON, TX US",03/19/25,0,71,50,50
USC00417588,"RICHARDSON, TX US",03/18/25,0,81,59,71
USC00417588,"RICHARDSON, TX US",03/17/25,0,82,52,69
USC00417588,"RICHARDSON, TX US",03/16/25,0,69,46,56
USC00417588,"RICHARDSON, TX US",03/15/25,0,72,56,56
USC00417588,"RICHARDSON, TX US",03/14/25,0,84,63,72
USC00417588,"RICHARDSON, TX US",03/13/25,0,85,59,72
USC00417588,"RICHARDSON, TX US",03/12/25,0,80,57,68
USC00417588,"RICHARDSON, TX US",03/11/25,0,79,53,68
USC00417588,"RICHARDSON, TX US",03/10/25,0,73,43,61
USC00417588,"RICHARDSON, TX US",03/09/25,0.09,56,42,49
USC00417588,"RICHARDSON, TX US",03/08/25,1,71,43,44
USC00417588,"RICHARDSON, TX US",03/07/25,0,81,56,65
USC00417588,"RICHARDSON, TX US",03/06/25,0,65,40,59
USC00417588,"RICHARDSON, TX US",03/05/25,0,60,42,45
USC00417588,"RICHARDSON, TX US",03/04/25,0,71,49,52
USC00417588,"RICHARDSON, TX US",03/03/25,0.02,68,52,68
USC00417588,"RICHARDSON, TX US",03/02/25,0.38,75,53,53
USC00417588,"RICHARDSON, TX US",03/01/25,0,77,48,62
USC00417588,"RICHARDSON, TX US",02/28/25,0,75,43,61
USC00417588,"RICHARDSON, TX US",02/27/25,0,71,50,50
USC00417588,"RICHARDSON, TX US",02/26/25,0,79,55,63
USC00417588,"RICHARDSON, TX US",02/25/25,0.01,77,49,64
USC00417588,"RICHARDSON, TX US",02/24/25,0.1,70,42,57
USC00417588,"RICHARDSON, TX US",02/23/25,0,63,37,46
USC00417588,"RICHARDSON, TX US",02/22/25,0,51,27,39
USC00417588,"RICHARDSON, TX US",02/21/25,0,32,21,30
USC00417588,"RICHARDSON, TX US",02/20/25,0,29,11,23
USC00417588,"RICHARDSON, TX US",02/19/25,0,26,12,15
USC00417588,"RICHARDSON, TX US",02/18/25,0,50,19,19
USC00417588,"RICHARDSON, TX US",02/17/25,0,54,29,50
USC00417588,"RICHARDSON, TX US",02/16/25,0,68,29,35
USC00417588,"RICHARDSON, TX US",02/15/25,0,68,34,35
USC00417588,"RICHARDSON, TX US",02/14/25,0.01,54,36,46
USC00417588,"RICHARDSON, TX US",02/13/25,0,37,21,36
USC00417588,"RICHARDSON, TX US",02/12/25,0.62,45,29,29
USC00417588,"RICHARDSON, TX US",02/11/25,0.18,44,40,42
USC00417588,"RICHARDSON, TX US",02/10/25,0.2,42,38,42
USC00417588,"RICHARDSON, TX US",02/09/25,0.01,49,42,42
USC00417588,"RICHARDSON, TX US",02/08/25,0,83,49,49
USC00417588,"RICHARDSON, TX US",02/07/25,0,75,50,68
USC00417588,"RICHARDSON, TX US",02/06/25,0,82,50,50
USC00417588,"RICHARDSON, TX US",02/05/25,0.01,72,48,66
USC00417588,"RICHARDSON, TX US",02/04/25,0.01,68,48,49
USC00417588,"RICHARDSON, TX US",02/03/25,0,80,57,68
USC00417588,"RICHARDSON, TX US",02/02/25,0,76,48,64
USC00417588,"RICHARDSON, TX US",02/01/25,0.02,69,39,58
USC00417588,"RICHARDSON, TX US",01/31/25,0.02,64,39,52
USC00417588,"RICHARDSON, TX US",01/30/25,1.53,66,53,53
USC00417588,"RICHARDSON, TX US",01/29/25,2.7,59,52,59
USC00417588,"RICHARDSON, TX US",01/28/25,0,58,46,53
USC00417588,"RICHARDSON, TX US",01/27/25,0,55,30,46
USC00417588,"RICHARDSON, TX US",01/26/25,0.02,49,41,41
USC00417588,"RICHARDSON, TX US",01/25/25,0,56,29,49
USC00417588,"RICHARDSON, TX US",01/24/25,0,56,30,32
USC00417588,"RICHARDSON, TX US",01/23/25,0,53,30,32
USC00417588,"RICHARDSON, TX US",01/22/25,0,49,23,37
USC00417588,"RICHARDSON, TX US",01/21/25,0,31,21,23
USC00417588,"RICHARDSON, TX US",01/20/25,0,32,20,24
USC00417588,"RICHARDSON, TX US",01/19/25,0,33,21,24
USC00417588,"RICHARDSON, TX US",01/18/25,0,59,28,28
USC00417588,"RICHARDSON, TX US",01/17/25,0,62,43,59
USC00417588,"RICHARDSON, TX US",01/16/25,0,61,36,45
USC00417588,"RICHARDSON, TX US",01/15/25,0,60,30,41
USC00417588,"RICHARDSON, TX US",01/14/25,0,56,30,38
USC00417588,"RICHARDSON, TX US",01/13/25,0,49,29,36
USC00417588,"RICHARDSON, TX US",01/12/25,0,53,28,42
USC00417588,"RICHARDSON, TX US",01/11/25,0,47,27,44
USC00417588,"RICHARDSON, TX US",01/10/25,0.08,36,29,30
USC00417588,"RICHARDSON, TX US",01/09/25,1.7,35,29,31
USC00417588,"RICHARDSON, TX US",01/08/25,0,39,25,30
USC00417588,"RICHARDSON, TX US",01/07/25,0,39,22,32
USC00417588,"RICHARDSON, TX US",01/06/25,0,38,20,30
USC00417588,"RICHARDSON, TX US",01/05/25,0,67,24,24
USC00417588,"RICHARDSON, TX US",01/04/25,0,65,52,61
USC00417588,"RICHARDSON, TX US",01/03/25,0,64,36,55
USC00417588,"RICHARDSON, TX US",01/02/25,0,60,36,45
USC00417588,"RICHARDSON, TX US",01/01/25,0,53,37,40
USC00417588,"RICHARDSON, TX US",12/31/24,0,62,46,46
USC00417588,"RICHARDSON, TX US",12/30/24,0,79,52,59
USC00417588,"RICHARDSON, TX US",12/29/24,0.1,67,47,53
USC00417588,"RICHARDSON, TX US",12/28/24,0.43,63,54,55
USC00417588,"RICHARDSON, TX US",12/27/24,0,70,47,63
USC00417588,"RICHARDSON, TX US",12/26/24,1.5,59,50,50
USC00417588,"RICHARDSON, TX US",12/25/24,0.01,56,50,54
USC00417588,"RICHARDSON, TX US",12/24/24,1.51,62,51,51
USC00417588,"RICHARDSON, TX US",12/23/24,0,66,53,61
USC00417588,"RICHARDSON, TX US",12/22/24,0,59,30,53
USC00417588,"RICHARDSON, TX US",12/21/24,0,53,33,43
USC00417588,"RICHARDSON, TX US",12/20/24,0,56,40,40
USC00417588,"RICHARDSON, TX US",12/19/24,0.01,64,37,48
USC00417588,"RICHARDSON, TX US",12/18/24,0.11,69,44,44
USC00417588,"RICHARDSON, TX US",12/17/24,0.02,74,53,68
USC00417588,"RICHARDSON, TX US",12/16/24,0.24,75,58,58
USC00417588,"RICHARDSON, TX US",12/15/24,0.01,75,50,69
USC00417588,"RICHARDSON, TX US",12/14/24,0.09,72,50,51
USC00417588,"RICHARDSON, TX US",12/13/24,0.12,57,49,56
USC00417588,"RICHARDSON, TX US",12/12/24,0,60,40,49
USC00417588,"RICHARDSON, TX US",12/11/24,0,60,36,46
USC00417588,"RICHARDSON, TX US",12/10/24,0,52,40,40
USC00417588,"RICHARDSON, TX US",12/09/24,0.01,71,50,51
USC00417588,"RICHARDSON, TX US",12/08/24,0.08,57,44,51
USC00417588,"RICHARDSON, TX US",12/07/24,0.82,48,42,44
USC00417588,"RICHARDSON, TX US",12/06/24,0,51,32,46
USC00417588,"RICHARDSON, TX US",12/05/24,0,54,36,36
USC00417588,"RICHARDSON, TX US",12/04/24,0.26,54,47,51
USC00417588,"RICHARDSON, TX US",12/03/24,0,62,37,50
USC00417588,"RICHARDSON, TX US",12/02/24,0,66,38,48
USC00417588,"RICHARDSON, TX US",12/01/24,0,63,40,49
USC00417588,"RICHARDSON, TX US",11/30/24,0,58,38,40
USC00417588,"RICHARDSON, TX US",11/29/24,0,55,35,44
USC00417588,"RICHARDSON, TX US",11/28/24,0,55,42,42
USC00417588,"RICHARDSON, TX US",11/27/24,0,79,52,55
USC00417588,"RICHARDSON, TX US",11/26/24,0,61,38,54
USC00417588,"RICHARDSON, TX US",11/25/24,0,68,46,46
USC00417588,"RICHARDSON, TX US",11/24/24,0,78,57,65
USC00417588,"RICHARDSON, TX US",11/23/24,0,73,43,59
USC00417588,"RICHARDSON, TX US",11/22/24,0,69,43,50
USC00417588,"RICHARDSON, TX US",11/21/24,0,69,41,52
USC00417588,"RICHARDSON, TX US",11/20/24,0,64,46,50
USC00417588,"RICHARDSON, TX US",11/19/24,0,72,54,57
USC00417588,"RICHARDSON, TX US",11/18/24,0.29,74,60,61
USC00417588,"RICHARDSON, TX US",11/17/24,0.57,77,44,72
USC00417588,"RICHARDSON, TX US",11/16/24,0,74,44,63
USC00417588,"RICHARDSON, TX US",11/15/24,0,74,44,57
USC00417588,"RICHARDSON, TX US",11/14/24,0,74,50,50
USC00417588,"RICHARDSON, TX US",11/13/24,0,76,57,59
USC00417588,"RICHARDSON, TX US",11/12/24,0,76,53,60
USC00417588,"RICHARDSON, TX US",11/11/24,0,79,54,55
USC00417588,"RICHARDSON, TX US",11/10/24,0,82,50,60
USC00417588,"RICHARDSON, TX US",11/09/24,0.02,71,49,60
USC00417588,"RICHARDSON, TX US",11/08/24,0.44,69,60,61
USC00417588,"RICHARDSON, TX US",11/07/24,0.01,69,52,67
USC00417588,"RICHARDSON, TX US",11/06/24,0,72,49,52
USC00417588,"RICHARDSON, TX US",11/05/24,0.02,67,54,54
USC00417588,"RICHARDSON, TX US",11/04/24,2.35,79,63,65
USC00417588,"RICHARDSON, TX US",11/03/24,0.33,75,73,75
USC00417588,"RICHARDSON, TX US",11/02/24,0.03,78,66,73
USC00417588,"RICHARDSON, TX US",11/01/24,0,76,60,68
USC00417588,"RICHARDSON, TX US",10/31/24,0.76,78,59,60
USC00417588,"RICHARDSON, TX US",10/30/24,0,87,72,78
USC00417588,"RICHARDSON, TX US",10/29/24,0,85,72,77
USC00417588,"RICHARDSON, TX US",10/28/24,0,86,68,77
USC00417588,"RICHARDSON, TX US",10/27/24,0,86,62,77
USC00417588,"RICHARDSON, TX US",10/26/24,0,88,67,73
USC00417588,"RICHARDSON, TX US",10/25/24,0,88,67,78
USC00417588,"RICHARDSON, TX US",10/24/24,0,88,67,69
USC00417588,"RICHARDSON, TX US",10/23/24,0,92,67,76
USC00417588,"RICHARDSON, TX US",10/22/24,0,92,67,76
USC00417588,"RICHARDSON, TX US",10/21/24,0,82,57,72
USC00417588,"RICHARDSON, TX US",10/20/24,0,82,55,66
USC00417588,"RICHARDSON, TX US",10/19/24,0,79,51,64
USC00417588,"RICHARDSON, TX US",10/18/24,0,78,51,65
USC00417588,"RICHARDSON, TX US",10/17/24,0,71,49,55
USC00417588,"RICHARDSON, TX US",10/16/24,0,70,52,56
USC00417588,"RICHARDSON, TX US",10/15/24,0,94,62,70
USC00417588,"RICHARDSON, TX US",10/14/24,0,83,67,73
USC00417588,"RICHARDSON, TX US",10/13/24,0,97,65,79
USC00417588,"RICHARDSON, TX US",10/12/24,0,93,65,79
USC00417588,"RICHARDSON, TX US",10/11/24,0,90,65,78
USC00417588,"RICHARDSON, TX US",10/10/24,0,90,66,73
USC00417588,"RICHARDSON, TX US",10/09/24,0,88,63,73
USC00417588,"RICHARDSON, TX US",10/08/24,0,87,65,74
USC00417588,"RICHARDSON, TX US",10/07/24,0,91,71,78
USC00417588,"RICHARDSON, TX US",10/06/24,0,91,68,76
USC00417588,"RICHARDSON, TX US",10/05/24,0,91,68,78
USC00417588,"RICHARDSON, TX US",10/04/24,0,90,68,77
USC00417588,"RICHARDSON, TX US",10/03/24,0,93,69,76
USC00417588,"RICHARDSON, TX US",10/02/24,0,92,69,78
USC00417588,"RICHARDSON, TX US",10/01/24,0,91,70,78
USC00417588,"RICHARDSON, TX US",09/30/24,0,95,68,75
USC00417588,"RICHARDSON, TX US",09/29/24,0,88,69,79
USC00417588,"RICHARDSON, TX US",09/28/24,0,88,66,77
USC00417588,"RICHARDSON, TX US",09/27/24,0,85,66,73
USC00417588,"RICHARDSON, TX US",09/26/24,0,84,64,74
USC00417588,"RICHARDSON, TX US",09/25/24,0,83,67,76
USC00417588,"RICHARDSON, TX US",09/24/24,0.01,94,67,83
USC00417588,"RICHARDSON, TX US",09/23/24,0.8,80,68,80
USC00417588,"RICHARDSON, TX US",09/22/24,0,95,75,76
USC00417588,"RICHARDSON, TX US",09/21/24,0,96,76,86
USC00417588,"RICHARDSON, TX US",09/20/24,0,99,76,86
USC00417588,"RICHARDSON, TX US",09/19/24,0,99,77,84
USC00417588,"RICHARDSON, TX US",09/18/24,0,97,72,85
USC00417588,"RICHARDSON, TX US",09/17/24,0,92,70,75
USC00417588,"RICHARDSON, TX US",09/16/24,0,93,70,81
USC00417588,"RICHARDSON, TX US",09/15/24,0,98,67,79
USC00417588,"RICHARDSON, TX US",09/14/24,0,98,73,82
USC00417588,"RICHARDSON, TX US",09/13/24,0,95,68,73
USC00417588,"RICHARDSON, TX US",09/12/24,0.02,90,67,74
USC00417588,"RICHARDSON, TX US",09/11/24,0.15,83,70,71
USC00417588,"RICHARDSON, TX US",09/10/24,0,92,62,80
USC00417588,"RICHARDSON, TX US",09/09/24,0,87,60,73
USC00417588,"RICHARDSON, TX US",09/08/24,0.4,83,63,71
USC00417588,"RICHARDSON, TX US",09/07/24,0,91,70,75
USC00417588,"RICHARDSON, TX US",09/06/24,0,91,74,78
USC00417588,"RICHARDSON, TX US",09/05/24,0.01,90,73,80
USC00417588,"RICHARDSON, TX US",09/04/24,0.2,79,67,76
USC00417588,"RICHARDSON, TX US",09/03/24,0.27,83,73,76
USC00417588,"RICHARDSON, TX US",09/02/24,0,89,74,83
USC00417588,"RICHARDSON, TX US",09/01/24,0.45,94,74,81
USC00417588,"RICHARDSON, TX US",08/31/24,0,94,75,75
USC00417588,"RICHARDSON, TX US",08/30/24,0,91,73,84
USC00417588,"RICHARDSON, TX US",08/29/24,0,93,76,81
USC00417588,"RICHARDSON, TX US",08/28/24,0,98,76,84
USC00417588,"RICHARDSON, TX US",08/27/24,0,97,77,83
USC00417588,"RICHARDSON, TX US",08/26/24,0,97,77,83
USC00417588,"RICHARDSON, TX US",08/25/24,0,99,78,88
USC00417588,"RICHARDSON, TX US",08/24/24,0,99,77,86
USC00417588,"RICHARDSON, TX US",08/23/24,0,102,81,84
USC00417588,"RICHARDSON, TX US",08/22/24,0,98,77,84
USC00417588,"RICHARDSON, TX US",08/21/24,0,97,76,83
USC00417588,"RICHARDSON, TX US",08/20/24,0,103,80,86
USC00417588,"RICHARDSON, TX US",08/19/24,0,109,84,94
USC00417588,"RICHARDSON, TX US",08/18/24,0,106,82,90
USC00417588,"RICHARDSON, TX US",08/17/24,0,100,82,88
USC00417588,"RICHARDSON, TX US",08/16/24,0,102,84,88
USC00417588,"RICHARDSON, TX US",08/15/24,0,100,81,85
USC00417588,"RICHARDSON, TX US",08/14/24,0,99,81,89
USC00417588,"RICHARDSON, TX US",08/13/24,0,99,81,87
USC00417588,"RICHARDSON, TX US",08/12/24,0,97,78,88
USC00417588,"RICHARDSON, TX US",08/11/24,0,96,77,84
USC00417588,"RICHARDSON, TX US",08/10/24,0,96,77,84
USC00417588,"RICHARDSON, TX US",08/09/24,0,92,80,87
USC00417588,"RICHARDSON, TX US",08/08/24,0,103,83,90
USC00417588,"RICHARDSON, TX US",08/07/24,0,104,83,89
USC00417588,"RICHARDSON, TX US",08/06/24,0,99,81,85
USC00417588,"RICHARDSON, TX US",08/05/24,0,99,75,86
USC00417588,"RICHARDSON, TX US",08/04/24,0,99,75,82
USC00417588,"RICHARDSON, TX US",08/03/24,0,99,75,86
USC00417588,"RICHARDSON, TX US",08/02/24,0,102,79,89
USC00417588,"RICHARDSON, TX US",08/01/24,0,101,75,84
USC00417588,"RICHARDSON, TX US",07/31/24,0,96,79,86
USC00417588,"RICHARDSON, TX US",07/30/24,0,96,78,87
USC00417588,"RICHARDSON, TX US",07/29/24,0,96,78,87
USC00417588,"RICHARDSON, TX US",07/28/24,0,93,74,88
USC00417588,"RICHARDSON, TX US",07/27/24,0,91,73,80
USC00417588,"RICHARDSON, TX US",07/26/24,0,86,73,77
USC00417588,"RICHARDSON, TX US",07/25/24,0,90,74,77
USC00417588,"RICHARDSON, TX US",07/24/24,0,91,72,81
USC00417588,"RICHARDSON, TX US",07/23/24,0,87,72,74
USC00417588,"RICHARDSON, TX US",07/22/24,0.87,87,73,74
USC00417588,"RICHARDSON, TX US",07/21/24,0.3,86,72,77
USC00417588,"RICHARDSON, TX US",07/20/24,0,93,71,82
USC00417588,"RICHARDSON, TX US",07/19/24,0,91,74,79
USC00417588,"RICHARDSON, TX US",07/18/24,0.06,88,73,81
USC00417588,"RICHARDSON, TX US",07/17/24,0.07,91,77,77
USC00417588,"RICHARDSON, TX US",07/16/24,0,100,80,89
USC00417588,"RICHARDSON, TX US",07/15/24,0,99,75,87
USC00417588,"RICHARDSON, TX US",07/14/24,0,98,75,86
USC00417588,"RICHARDSON, TX US",07/13/24,0,94,76,81
USC00417588,"RICHARDSON, TX US",07/12/24,0,97,76,84
USC00417588,"RICHARDSON, TX US",07/11/24,0,98,75,83
USC00417588,"RICHARDSON, TX US",07/10/24,0,98,75,83
USC00417588,"RICHARDSON, TX US",07/09/24,0,94,70,82
USC00417588,"RICHARDSON, TX US",07/08/24,0.35,83,73,75
USC00417588,"RICHARDSON, TX US",07/07/24,0,97,72,80
USC00417588,"RICHARDSON, TX US",07/06/24,0,94,72,75
USC00417588,"RICHARDSON, TX US",07/05/24,0.01,90,75,75
USC00417588,"RICHARDSON, TX US",07/04/24,0,99,81,90
USC00417588,"RICHARDSON, TX US",07/03/24,0,99,80,89
USC00417588,"RICHARDSON, TX US",07/02/24,0,99,80,89
USC00417588,"RICHARDSON, TX US",07/01/24,0,99,84,91
USC00417588,"RICHARDSON, TX US",06/30/24,0,100,82,90
USC00417588,"RICHARDSON, TX US",06/29/24,0,98,80,89
USC00417588,"RICHARDSON, TX US",06/28/24,0,99,79,89
USC00417588,"RICHARDSON, TX US",06/27/24,0,96,78,85
USC00417588,"RICHARDSON, TX US",06/26/24,0,97,82,87
USC00417588,"RICHARDSON, TX US",06/25/24,0,96,80,88
USC00417588,"RICHARDSON, TX US",06/24/24,0,97,82,87
USC00417588,"RICHARDSON, TX US",06/23/24,0,98,79,88
USC00417588,"RICHARDSON, TX US",06/22/24,0,93,76,84
USC00417588,"RICHARDSON, TX US",06/21/24,0,94,77,86
USC00417588,"RICHARDSON, TX US",06/20/24,0,91,76,80
USC00417588,"RICHARDSON, TX US",06/19/24,0,87,73,79
USC00417588,"RICHARDSON, TX US",06/18/24,0,91,75,77
USC00417588,"RICHARDSON, TX US",06/17/24,0,93,77,78
USC00417588,"RICHARDSON, TX US",06/16/24,0,93,75,82
USC00417588,"RICHARDSON, TX US",06/15/24,0,93,79,83
USC00417588,"RICHARDSON, TX US",06/14/24,0,95,72,83
USC00417588,"RICHARDSON, TX US",06/13/24,0,93,72,77
USC00417588,"RICHARDSON, TX US",06/12/24,0,90,71,81
USC00417588,"RICHARDSON, TX US",06/11/24,0.02,84,71,76
USC00417588,"RICHARDSON, TX US",06/10/24,0,83,75,75
USC00417588,"RICHARDSON, TX US",06/09/24,0,94,75,78
USC00417588,"RICHARDSON, TX US",06/08/24,0,96,76,84
USC00417588,"RICHARDSON, TX US",06/07/24,0,94,74,80
USC00417588,"RICHARDSON, TX US",06/06/24,0.01,95,66,81
USC00417588,"RICHARDSON, TX US",06/05/24,1.07,89,67,73
USC00417588,"RICHARDSON, TX US",06/04/24,0.16,90,66,83
USC00417588,"RICHARDSON, TX US",06/03/24,0.98,86,68,72
USC00417588,"RICHARDSON, TX US",06/02/24,1.26,84,67,68
USC00417588,"RICHARDSON, TX US",06/01/24,0.69,78,69,70
USC00417588,"RICHARDSON, TX US",05/31/24,0.74,84,65,74
USC00417588,"RICHARDSON, TX US",05/30/24,2.8,77,66,66
USC00417588,"RICHARDSON, TX US",05/29/24,0,87,69,72
USC00417588,"RICHARDSON, TX US",05/28/24,0,84,64,70
USC00417588,"RICHARDSON, TX US",05/27/24,0.08,96,71,83
USC00417588,"RICHARDSON, TX US",05/26/24,0.11,97,69,74
USC00417588,"RICHARDSON, TX US",05/25/24,0,89,68,84
USC00417588,"RICHARDSON, TX US",05/24/24,0.07,89,73,73
USC00417588,"RICHARDSON, TX US",05/23/24,0.02,90,71,76
USC00417588,"RICHARDSON, TX US",05/22/24,0,84,70,72
USC00417588,"RICHARDSON, TX US",05/21/24,0,88,74,81
USC00417588,"RICHARDSON, TX US",05/20/24,0,90,72,81
USC00417588,"RICHARDSON, TX US",05/19/24,0,91,67,78
USC00417588,"RICHARDSON, TX US",05/18/24,0,90,67,78
USC00417588,"RICHARDSON, TX US",05/17/24,0.02,82,62,73
USC00417588,"RICHARDSON, TX US",05/16/24,0.58,79,64,65
USC00417588,"RICHARDSON, TX US",05/15/24,0,89,63,79
USC00417588,"RICHARDSON, TX US",05/14/24,0,83,64,70
USC00417588,"RICHARDSON, TX US",05/13/24,0.01,82,63,72
USC00417588,"RICHARDSON, TX US",05/12/24,0.75,68,63,64
USC00417588,"RICHARDSON, TX US",05/11/24,0.05,80,62,68
