"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00417588","RICHARDSON, TX US","2024-05-11","0.05","80","62"
"USC00417588","RICHARDSON, TX US","2024-05-12","0.75","68","63"
"USC00417588","RICHARDSON, TX US","2024-05-13","0.01","82","63"
"USC00417588","RICHARDSON, TX US","2024-05-14","0.00","83","64"
"USC00417588","RICHARDSON, TX US","2024-05-15","0.00","89","63"
"USC00417588","RICHARDSON, TX US","2024-05-16","0.58","79","64"
"USC00417588","RICHARDSON, TX US","2024-05-17","0.02","82","62"
"USC00417588","RICHARDSON, TX US","2024-05-18","0.00","90","67"
"USC00417588","RICHARDSON, TX US","2024-05-19","0.00","91","67"
"USC00417588","RICHARDSON, TX US","2024-05-20","0.00","90","72"
"USC00417588","RICHARDSON, TX US","2024-05-21","0.00","88","74"
"USC00417588","RICHARDSON, TX US","2024-05-22","0.00","84","70"
"USC00417588","RICHARDSON, TX US","2024-05-23","0.02","90","71"
"USC00417588","RICHARDSON, TX US","2024-05-24","0.07","89","73"
"USC00417588","RICHARDSON, TX US","2024-05-25","0.00","89","68"
"USC00417588","RICHARDSON, TX US","2024-05-26","0.11","97","69"
"USC00417588","RICHARDSON, TX US","2024-05-27","0.08","96","71"
"USC00417588","RICHARDSON, TX US","2024-05-28","0.00","84","64"
"USC00417588","RICHARDSON, TX US","2024-05-29","0.00","87","69"
"USC00417588","RICHARDSON, TX US","2024-05-30","2.80","77","66"
"USC00417588","RICHARDSON, TX US","2024-05-31","0.74","84","65"
"USC00417588","RICHARDSON, TX US","2024-06-01","0.69","78","69"
"USC00417588","RICHARDSON, TX US","2024-06-02","1.26","84","67"
"USC00417588","RICHARDSON, TX US","2024-06-03","0.98","86","68"
"USC00417588","RICHARDSON, TX US","2024-06-04","0.16","90","66"
"USC00417588","RICHARDSON, TX US","2024-06-05","1.07","89","67"
"USC00417588","RICHARDSON, TX US","2024-06-06","0.01","95","66"
"USC00417588","RICHARDSON, TX US","2024-06-07","0.00","94","74"
"USC00417588","RICHARDSON, TX US","2024-06-08","0.00","96","76"
"USC00417588","RICHARDSON, TX US","2024-06-09","0.00","94","75"
"USC00417588","RICHARDSON, TX US","2024-06-10","0.00","83","75"
"USC00417588","RICHARDSON, TX US","2024-06-11","0.02","84","71"
"USC00417588","RICHARDSON, TX US","2024-06-12","0.00","90","71"
"USC00417588","RICHARDSON, TX US","2024-06-13","0.00","93","72"
"USC00417588","RICHARDSON, TX US","2024-06-14","0.00","95","72"
"USC00417588","RICHARDSON, TX US","2024-06-15","0.00","93","79"
"USC00417588","RICHARDSON, TX US","2024-06-16","0.00","93","75"
"USC00417588","RICHARDSON, TX US","2024-06-17","0.00","93","77"
"USC00417588","RICHARDSON, TX US","2024-06-18","0.00","91","75"
"USC00417588","RICHARDSON, TX US","2024-06-19","0.00","87","73"
"USC00417588","RICHARDSON, TX US","2024-06-20","0.00","91","76"
"USC00417588","RICHARDSON, TX US","2024-06-21","0.00","94","77"
"USC00417588","RICHARDSON, TX US","2024-06-22","0.00","93","76"
"USC00417588","RICHARDSON, TX US","2024-06-23","0.00","98","79"
"USC00417588","RICHARDSON, TX US","2024-06-24","0.00","97","82"
"USC00417588","RICHARDSON, TX US","2024-06-25","0.00","96","80"
"USC00417588","RICHARDSON, TX US","2024-06-26","0.00","97","82"
"USC00417588","RICHARDSON, TX US","2024-06-27","0.00","96","78"
"USC00417588","RICHARDSON, TX US","2024-06-28","0.00","99","79"
"USC00417588","RICHARDSON, TX US","2024-06-29","0.00","98","80"
"USC00417588","RICHARDSON, TX US","2024-06-30","0.00","100","82"
"USC00417588","RICHARDSON, TX US","2024-07-01","0.00","99","84"
"USC00417588","RICHARDSON, TX US","2024-07-02","0.00","99","80"
"USC00417588","RICHARDSON, TX US","2024-07-03","0.00","99","80"
"USC00417588","RICHARDSON, TX US","2024-07-04","0.00","99","81"
"USC00417588","RICHARDSON, TX US","2024-07-05","0.01","90","75"
"USC00417588","RICHARDSON, TX US","2024-07-06","0.00","94","72"
"USC00417588","RICHARDSON, TX US","2024-07-07","0.00","97","72"
"USC00417588","RICHARDSON, TX US","2024-07-08","0.35","83","73"
"USC00417588","RICHARDSON, TX US","2024-07-09","0.00","94","70"
"USC00417588","RICHARDSON, TX US","2024-07-10","0.00","98","75"
"USC00417588","RICHARDSON, TX US","2024-07-11","0.00","98","75"
"USC00417588","RICHARDSON, TX US","2024-07-12","0.00","97","76"
"USC00417588","RICHARDSON, TX US","2024-07-13","0.00","94","76"
"USC00417588","RICHARDSON, TX US","2024-07-14","0.00","98","75"
"USC00417588","RICHARDSON, TX US","2024-07-15","0.00","99","75"
"USC00417588","RICHARDSON, TX US","2024-07-16","0.00","100","80"
"USC00417588","RICHARDSON, TX US","2024-07-17","0.07","91","77"
"USC00417588","RICHARDSON, TX US","2024-07-18","0.06","88","73"
"USC00417588","RICHARDSON, TX US","2024-07-19","0.00","91","74"
"USC00417588","RICHARDSON, TX US","2024-07-20","0.00","93","71"
"USC00417588","RICHARDSON, TX US","2024-07-21","0.30","86","72"
"USC00417588","RICHARDSON, TX US","2024-07-22","0.87","87","73"
"USC00417588","RICHARDSON, TX US","2024-07-23","0.00","87","72"
"USC00417588","RICHARDSON, TX US","2024-07-24","0.00","91","72"
"USC00417588","RICHARDSON, TX US","2024-07-25","0.00","90","74"
"USC00417588","RICHARDSON, TX US","2024-07-26","0.00","86","73"
"USC00417588","RICHARDSON, TX US","2024-07-27","0.00","91","73"
"USC00417588","RICHARDSON, TX US","2024-07-28","0.00","93","74"
"USC00417588","RICHARDSON, TX US","2024-07-29","0.00","96","78"
"USC00417588","RICHARDSON, TX US","2024-07-30","0.00","96","78"
"USC00417588","RICHARDSON, TX US","2024-07-31","0.00","96","79"
"USC00417588","RICHARDSON, TX US","2024-08-01","0.00","101","75"
"USC00417588","RICHARDSON, TX US","2024-08-02","0.00","102","79"
"USC00417588","RICHARDSON, TX US","2024-08-03","0.00","99","75"
"USC00417588","RICHARDSON, TX US","2024-08-04","0.00","99","75"
"USC00417588","RICHARDSON, TX US","2024-08-05","0.00","99","75"
"USC00417588","RICHARDSON, TX US","2024-08-06","0.00","99","81"
"USC00417588","RICHARDSON, TX US","2024-08-07","0.00","104","83"
"USC00417588","RICHARDSON, TX US","2024-08-08","0.00","103","83"
"USC00417588","RICHARDSON, TX US","2024-08-09","0.00","92","80"
"USC00417588","RICHARDSON, TX US","2024-08-10","0.00","96","77"
"USC00417588","RICHARDSON, TX US","2024-08-11","0.00","96","77"
"USC00417588","RICHARDSON, TX US","2024-08-12","0.00","97","78"
"USC00417588","RICHARDSON, TX US","2024-08-13","0.00","99","81"
"USC00417588","RICHARDSON, TX US","2024-08-14","0.00","99","81"
"USC00417588","RICHARDSON, TX US","2024-08-15","0.00","100","81"
"USC00417588","RICHARDSON, TX US","2024-08-16","0.00","102","84"
"USC00417588","RICHARDSON, TX US","2024-08-17","0.00","100","82"
"USC00417588","RICHARDSON, TX US","2024-08-18","0.00","106","82"
"USC00417588","RICHARDSON, TX US","2024-08-19","0.00","109","84"
"USC00417588","RICHARDSON, TX US","2024-08-20","0.00","103","80"
"USC00417588","RICHARDSON, TX US","2024-08-21","0.00","97","76"
"USC00417588","RICHARDSON, TX US","2024-08-22","0.00","98","77"
"USC00417588","RICHARDSON, TX US","2024-08-23","0.00","102","81"
"USC00417588","RICHARDSON, TX US","2024-08-24","0.00","99","77"
"USC00417588","RICHARDSON, TX US","2024-08-25","0.00","99","78"
"USC00417588","RICHARDSON, TX US","2024-08-26","0.00","97","77"
"USC00417588","RICHARDSON, TX US","2024-08-27","0.00","97","77"
"USC00417588","RICHARDSON, TX US","2024-08-28","0.00","98","76"
"USC00417588","RICHARDSON, TX US","2024-08-29","0.00","93","76"
"USC00417588","RICHARDSON, TX US","2024-08-30","0.00","91","73"
"USC00417588","RICHARDSON, TX US","2024-08-31","0.00","94","75"
"USC00417588","RICHARDSON, TX US","2024-09-01","0.45","94","74"
"USC00417588","RICHARDSON, TX US","2024-09-02","0.00","89","74"
"USC00417588","RICHARDSON, TX US","2024-09-03","0.27","83","73"
"USC00417588","RICHARDSON, TX US","2024-09-04","0.20","79","67"
"USC00417588","RICHARDSON, TX US","2024-09-05","0.01","90","73"
"USC00417588","RICHARDSON, TX US","2024-09-06","0.00","91","74"
"USC00417588","RICHARDSON, TX US","2024-09-07","0.00","91","70"
"USC00417588","RICHARDSON, TX US","2024-09-08","0.40","83","63"
"USC00417588","RICHARDSON, TX US","2024-09-09","0.00","87","60"
"USC00417588","RICHARDSON, TX US","2024-09-10","0.00","92","62"
"USC00417588","RICHARDSON, TX US","2024-09-11","0.15","83","70"
"USC00417588","RICHARDSON, TX US","2024-09-12","0.02","90","67"
"USC00417588","RICHARDSON, TX US","2024-09-13","0.00","95","68"
"USC00417588","RICHARDSON, TX US","2024-09-14","0.00","98","73"
"USC00417588","RICHARDSON, TX US","2024-09-15","0.00","98","67"
"USC00417588","RICHARDSON, TX US","2024-09-16","0.00","93","70"
"USC00417588","RICHARDSON, TX US","2024-09-17","0.00","92","70"
"USC00417588","RICHARDSON, TX US","2024-09-18","0.00","97","72"
"USC00417588","RICHARDSON, TX US","2024-09-19","0.00","99","77"
"USC00417588","RICHARDSON, TX US","2024-09-20","0.00","99","76"
"USC00417588","RICHARDSON, TX US","2024-09-21","0.00","96","76"
"USC00417588","RICHARDSON, TX US","2024-09-22","0.00","95","75"
"USC00417588","RICHARDSON, TX US","2024-09-23","0.80","80","68"
"USC00417588","RICHARDSON, TX US","2024-09-24","0.01","94","67"
"USC00417588","RICHARDSON, TX US","2024-09-25","0.00","83","67"
"USC00417588","RICHARDSON, TX US","2024-09-26","0.00","84","64"
"USC00417588","RICHARDSON, TX US","2024-09-27","0.00","85","66"
"USC00417588","RICHARDSON, TX US","2024-09-28","0.00","88","66"
"USC00417588","RICHARDSON, TX US","2024-09-29","0.00","88","69"
"USC00417588","RICHARDSON, TX US","2024-09-30","0.00","95","68"
"USC00417588","RICHARDSON, TX US","2024-10-01","0.00","91","70"
"USC00417588","RICHARDSON, TX US","2024-10-02","0.00","92","69"
"USC00417588","RICHARDSON, TX US","2024-10-03","0.00","93","69"
"USC00417588","RICHARDSON, TX US","2024-10-04","0.00","90","68"
"USC00417588","RICHARDSON, TX US","2024-10-05","0.00","91","68"
"USC00417588","RICHARDSON, TX US","2024-10-06","0.00","91","68"
"USC00417588","RICHARDSON, TX US","2024-10-07","0.00","91","71"
"USC00417588","RICHARDSON, TX US","2024-10-08","0.00","87","65"
"USC00417588","RICHARDSON, TX US","2024-10-09","0.00","88","63"
"USC00417588","RICHARDSON, TX US","2024-10-10","0.00","90","66"
"USC00417588","RICHARDSON, TX US","2024-10-11","0.00","90","65"
"USC00417588","RICHARDSON, TX US","2024-10-12","0.00","93","65"
"USC00417588","RICHARDSON, TX US","2024-10-13","0.00","97","65"
"USC00417588","RICHARDSON, TX US","2024-10-14","0.00","83","67"
"USC00417588","RICHARDSON, TX US","2024-10-15","0.00","94","62"
"USC00417588","RICHARDSON, TX US","2024-10-16","0.00","70","52"
"USC00417588","RICHARDSON, TX US","2024-10-17","0.00","71","49"
"USC00417588","RICHARDSON, TX US","2024-10-18","0.00","78","51"
"USC00417588","RICHARDSON, TX US","2024-10-19","0.00","79","51"
"USC00417588","RICHARDSON, TX US","2024-10-20","0.00","82","55"
"USC00417588","RICHARDSON, TX US","2024-10-21","0.00","82","57"
"USC00417588","RICHARDSON, TX US","2024-10-22","0.00","92","67"
"USC00417588","RICHARDSON, TX US","2024-10-23","0.00","92","67"
"USC00417588","RICHARDSON, TX US","2024-10-24","0.00","88","67"
"USC00417588","RICHARDSON, TX US","2024-10-25","0.00","88","67"
"USC00417588","RICHARDSON, TX US","2024-10-26","0.00","88","67"
"USC00417588","RICHARDSON, TX US","2024-10-27","0.00","86","62"
"USC00417588","RICHARDSON, TX US","2024-10-28","0.00","86","68"
"USC00417588","RICHARDSON, TX US","2024-10-29","0.00","85","72"
"USC00417588","RICHARDSON, TX US","2024-10-30","0.00","87","72"
"USC00417588","RICHARDSON, TX US","2024-10-31","0.76","78","59"
"USC00417588","RICHARDSON, TX US","2024-11-01","0.00","76","60"
"USC00417588","RICHARDSON, TX US","2024-11-02","0.03","78","66"
"USC00417588","RICHARDSON, TX US","2024-11-03","0.33","75","73"
"USC00417588","RICHARDSON, TX US","2024-11-04","2.35","79","63"
"USC00417588","RICHARDSON, TX US","2024-11-05","0.02","67","54"
"USC00417588","RICHARDSON, TX US","2024-11-06","0.00","72","49"
"USC00417588","RICHARDSON, TX US","2024-11-07","0.01","69","52"
"USC00417588","RICHARDSON, TX US","2024-11-08","0.44","69","60"
"USC00417588","RICHARDSON, TX US","2024-11-09","0.02","71","49"
"USC00417588","RICHARDSON, TX US","2024-11-10","0.00","82","50"
"USC00417588","RICHARDSON, TX US","2024-11-11","0.00","79","54"
"USC00417588","RICHARDSON, TX US","2024-11-12","0.00","76","53"
"USC00417588","RICHARDSON, TX US","2024-11-13","0.00","76","57"
"USC00417588","RICHARDSON, TX US","2024-11-14","0.00","74","50"
"USC00417588","RICHARDSON, TX US","2024-11-15","0.00","74","44"
"USC00417588","RICHARDSON, TX US","2024-11-16","0.00","74","44"
"USC00417588","RICHARDSON, TX US","2024-11-17","0.57","77","44"
"USC00417588","RICHARDSON, TX US","2024-11-18","0.29","74","60"
"USC00417588","RICHARDSON, TX US","2024-11-19","0.00","72","54"
"USC00417588","RICHARDSON, TX US","2024-11-20","0.00","64","46"
"USC00417588","RICHARDSON, TX US","2024-11-21","0.00","69","41"
"USC00417588","RICHARDSON, TX US","2024-11-22","0.00","69","43"
"USC00417588","RICHARDSON, TX US","2024-11-23","0.00","73","43"
"USC00417588","RICHARDSON, TX US","2024-11-24","0.00","78","57"
"USC00417588","RICHARDSON, TX US","2024-11-25","0.00","68","46"
"USC00417588","RICHARDSON, TX US","2024-11-26","0.00","61","38"
"USC00417588","RICHARDSON, TX US","2024-11-27","0.00","79","52"
"USC00417588","RICHARDSON, TX US","2024-11-28","0.00","55","42"
"USC00417588","RICHARDSON, TX US","2024-11-29","0.00","55","35"
"USC00417588","RICHARDSON, TX US","2024-11-30","0.00","58","38"
"USC00417588","RICHARDSON, TX US","2024-12-01","0.00","63","40"
"USC00417588","RICHARDSON, TX US","2024-12-02","0.00","66","38"
"USC00417588","RICHARDSON, TX US","2024-12-03","0.00","62","37"
"USC00417588","RICHARDSON, TX US","2024-12-04","0.26","54","47"
"USC00417588","RICHARDSON, TX US","2024-12-05","0.00","54","36"
"USC00417588","RICHARDSON, TX US","2024-12-06","0.00","51","32"
"USC00417588","RICHARDSON, TX US","2024-12-07","0.82","48","42"
"USC00417588","RICHARDSON, TX US","2024-12-08","0.08","57","44"
"USC00417588","RICHARDSON, TX US","2024-12-09","0.01","71","50"
"USC00417588","RICHARDSON, TX US","2024-12-10","0.00","52","40"
"USC00417588","RICHARDSON, TX US","2024-12-11","0.00","60","36"
"USC00417588","RICHARDSON, TX US","2024-12-12","0.00","60","40"
"USC00417588","RICHARDSON, TX US","2024-12-13","0.12","57","49"
"USC00417588","RICHARDSON, TX US","2024-12-14","0.09","72","50"
"USC00417588","RICHARDSON, TX US","2024-12-15","0.01","75","50"
"USC00417588","RICHARDSON, TX US","2024-12-16","0.24","75","58"
"USC00417588","RICHARDSON, TX US","2024-12-17","0.02","74","53"
"USC00417588","RICHARDSON, TX US","2024-12-18","0.11","69","44"
"USC00417588","RICHARDSON, TX US","2024-12-19","0.01","64","37"
"USC00417588","RICHARDSON, TX US","2024-12-20","0.00","56","40"
"USC00417588","RICHARDSON, TX US","2024-12-21","0.00","53","33"
"USC00417588","RICHARDSON, TX US","2024-12-22","0.00","59","30"
"USC00417588","RICHARDSON, TX US","2024-12-23","0.00","66","53"
"USC00417588","RICHARDSON, TX US","2024-12-24","1.51","62","51"
"USC00417588","RICHARDSON, TX US","2024-12-25","0.01","56","50"
"USC00417588","RICHARDSON, TX US","2024-12-26","1.50","59","50"
"USC00417588","RICHARDSON, TX US","2024-12-27","0.00","70","47"
"USC00417588","RICHARDSON, TX US","2024-12-28","0.43","63","54"
"USC00417588","RICHARDSON, TX US","2024-12-29","0.10","67","47"
"USC00417588","RICHARDSON, TX US","2024-12-30","0.00","79","52"
"USC00417588","RICHARDSON, TX US","2024-12-31","0.00","62","46"
